sample,logged_at,pm10,pm25
2950,2023-10-30 14:15:09,8.74,3.85
2951,2023-10-30 14:17:34,9.4,4.22
2952,2023-10-30 14:20:02,8.6,3.95
2953,2023-10-30 14:24:54,7.31,3.48
2954,2023-10-30 14:27:22,6.24,3.21
2955,2023-10-30 14:29:48,8.24,3.35
2956,2023-10-30 14:32:19,9.3,3.58
2957,2023-10-30 14:34:45,9.44,3.94
2958,2023-10-30 14:39:58,11.4,5.6
2959,2023-10-30 14:42:34,10.74,5.06
2960,2023-10-30 14:45:04,11.2,4.46
2961,2023-10-30 14:47:48,10.61,4.0
2962,2023-10-30 14:50:15,7.48,3.6
2963,2023-10-30 14:52:42,7.43,3.72
2964,2023-10-30 14:55:09,7.4,3.76
2965,2023-10-30 14:57:35,8.29,3.53
2966,2023-10-30 15:00:06,9.83,3.44
2967,2023-10-30 15:02:33,9.34,3.66
2968,2023-10-30 15:04:59,8.99,3.69
2969,2023-10-30 15:07:24,7.56,3.66
2970,2023-10-30 15:09:50,7.14,3.44
2971,2023-10-30 15:12:16,8.71,3.38
2972,2023-10-30 15:14:42,8.19,3.78
2973,2023-10-30 15:17:08,8.44,3.69
2974,2023-10-30 15:19:34,9.1,3.75
2975,2023-10-30 15:22:01,7.62,3.84
2976,2023-10-30 15:24:27,6.08,3.6
2977,2023-10-30 15:26:53,7.62,3.58
2978,2023-10-30 15:29:20,9.39,3.54
2979,2023-10-30 15:31:46,7.78,3.54
2980,2023-10-30 15:34:12,7.24,3.68
2981,2023-10-30 15:36:37,10.24,4.3
2982,2023-10-30 15:39:03,9.76,4.38
2983,2023-10-30 15:41:29,10.18,4.62
2984,2023-10-30 15:43:55,11.55,4.6
2985,2023-10-30 15:48:46,8.9,4.82
2986,2023-10-30 15:51:13,10.2,4.82
2987,2023-10-30 15:53:39,12.08,5.07
2988,2023-10-30 15:56:06,13.02,5.21
2989,2023-10-30 16:00:58,11.04,5.11
2990,2023-10-30 16:03:25,10.82,5.11
2991,2023-10-30 16:05:50,9.96,4.66
2992,2023-10-30 16:08:17,10.16,4.72
2993,2023-10-30 16:10:43,11.02,4.92
2994,2023-10-30 16:13:09,12.24,4.65
2995,2023-10-30 16:15:34,10.21,4.32
2996,2023-10-30 16:18:00,9.26,4.14
2997,2023-10-30 16:20:26,11.43,4.46
2998,2023-10-30 16:25:18,11.67,4.72
2999,2023-10-30 16:27:44,11.42,4.78
3000,2023-10-30 16:30:10,11.98,4.73
3001,2023-10-30 16:32:36,12.16,4.89
3002,2023-10-30 16:35:03,12.6,5.0
3003,2023-10-30 16:37:30,20.29,4.93
3004,2023-10-30 16:39:56,21.42,4.94
3005,2023-10-30 16:42:22,12.0,4.58
3006,2023-10-30 16:44:47,10.48,5.1
3007,2023-10-30 16:47:13,11.14,5.38
3008,2023-10-30 16:49:40,13.28,5.9
3009,2023-10-30 16:52:06,15.04,6.21
3010,2023-10-30 16:54:32,17.55,6.74
3011,2023-10-30 16:56:58,15.61,6.52
3012,2023-10-30 16:59:24,15.06,6.9
3013,2023-10-30 17:01:50,17.31,7.08
3014,2023-10-30 17:04:17,15.78,6.16
3015,2023-10-30 17:06:43,13.84,6.12
3016,2023-10-30 17:09:09,13.72,5.82
3017,2023-10-30 17:11:37,12.24,5.47
3018,2023-10-30 17:14:03,10.01,5.26
3019,2023-10-30 17:16:29,11.46,5.52
3020,2023-10-30 17:18:55,12.89,5.84
3021,2023-10-30 17:21:21,11.16,5.36
3022,2023-10-30 17:23:46,14.64,5.56
3023,2023-10-30 17:26:12,14.04,5.7
3024,2023-10-30 17:28:38,13.93,5.75
3025,2023-10-30 17:31:04,14.78,5.96
3026,2023-10-30 17:33:29,13.72,6.11
3027,2023-10-30 17:35:59,14.44,6.01
3028,2023-10-30 17:38:25,15.64,6.19
3029,2023-10-30 17:40:52,14.06,6.2
3030,2023-10-30 17:43:18,14.75,6.32
3031,2023-10-30 17:45:44,18.4,6.36
3032,2023-10-30 17:48:10,16.8,6.06
3033,2023-10-30 17:50:36,15.38,6.02
3034,2023-10-30 17:53:04,17.0,6.98
3035,2023-10-30 17:55:29,15.38,7.42
3036,2023-10-30 17:57:55,17.82,7.05
3037,2023-10-30 18:00:21,25.33,7.22
3038,2023-10-30 18:02:47,24.26,6.98
3039,2023-10-30 18:05:13,22.93,7.2
3040,2023-10-30 18:07:39,21.16,7.56
3041,2023-10-30 18:10:05,22.11,7.31
3042,2023-10-30 18:12:31,20.2,7.18
3043,2023-10-30 18:14:57,18.22,7.2
3044,2023-10-30 18:17:24,19.26,7.86
3045,2023-10-30 18:19:50,19.81,8.15
3046,2023-10-30 18:22:16,20.12,8.1
3047,2023-10-30 18:24:42,22.09,8.16
3048,2023-10-30 18:27:08,21.56,8.24
3049,2023-10-30 18:29:34,19.66,8.29
3050,2023-10-30 18:31:59,18.85,8.14
3051,2023-10-30 18:36:52,21.78,8.84
3052,2023-10-30 18:39:18,21.0,8.84
3053,2023-10-30 18:41:43,18.7,8.74
3054,2023-10-30 18:44:09,21.24,8.79
3055,2023-10-30 18:46:35,24.58,9.24
3056,2023-10-30 18:49:04,22.96,9.17
3057,2023-10-30 18:51:30,22.52,9.09
3058,2023-10-30 18:53:55,23.4,9.12
3059,2023-10-30 18:56:21,21.92,9.12
3060,2023-10-30 19:01:13,23.58,9.14
3061,2023-10-30 19:03:40,22.99,9.45
3062,2023-10-30 19:06:06,23.86,9.85
3063,2023-10-30 19:10:58,22.89,9.7
3064,2023-10-30 19:13:24,24.36,9.14
3065,2023-10-30 19:15:51,26.08,9.56
3066,2023-10-30 19:20:48,25.66,9.93
3067,2023-10-30 19:23:14,24.31,9.81
3068,2023-10-30 19:25:41,25.33,9.54
3069,2023-10-30 19:28:07,24.19,9.36
3070,2023-10-30 19:30:33,22.22,9.43
3071,2023-10-30 19:32:59,25.17,9.86
3072,2023-10-30 19:35:26,26.17,10.03
3073,2023-10-30 19:37:52,26.22,9.93
3074,2023-10-30 19:40:18,25.71,9.74
3075,2023-10-30 19:42:44,25.79,10.34
3076,2023-10-30 19:45:10,24.83,10.28
3077,2023-10-30 19:47:36,25.92,10.44
3078,2023-10-30 19:50:02,27.22,10.56
3079,2023-10-30 19:52:27,25.86,10.42
3080,2023-10-30 19:54:53,24.68,10.02
3081,2023-10-30 19:57:20,23.08,9.29
3082,2023-10-30 19:59:46,24.18,9.75
3083,2023-10-30 20:02:12,25.24,11.21
3084,2023-10-30 20:04:38,24.42,10.98
3085,2023-10-30 20:07:04,25.39,11.02
3086,2023-10-30 20:09:30,26.2,11.22
3087,2023-10-30 20:11:56,26.4,11.18
3088,2023-10-30 20:14:22,27.25,11.17
3089,2023-10-30 20:19:13,26.71,11.06
3090,2023-10-30 20:21:39,24.82,11.0
3091,2023-10-30 20:24:05,24.92,10.7
3092,2023-10-30 20:26:31,25.08,10.09
3093,2023-10-30 20:29:15,23.75,10.66
3094,2023-10-30 20:31:43,22.65,10.96
3095,2023-10-30 20:34:09,24.18,10.42
3096,2023-10-30 20:36:35,30.8,10.0
3097,2023-10-30 20:39:01,28.51,9.93
3098,2023-10-30 20:41:28,22.61,9.38
3099,2023-10-30 20:43:54,21.48,8.8
3100,2023-10-30 20:46:20,22.58,9.02
3101,2023-10-30 20:48:48,23.2,9.78
3102,2023-10-30 20:51:14,22.58,9.4
3103,2023-10-30 20:53:40,21.31,8.68
3104,2023-10-30 20:56:06,21.51,8.63
3105,2023-10-30 20:58:31,21.08,8.68
3106,2023-10-30 21:00:59,20.59,8.41
3107,2023-10-30 21:03:26,21.48,8.12
3108,2023-10-30 21:05:52,20.75,8.55
3109,2023-10-30 21:08:19,21.92,9.1
3110,2023-10-30 21:10:45,22.78,9.35
3111,2023-10-30 21:13:11,22.81,9.28
3112,2023-10-30 21:15:38,21.09,9.25
3113,2023-10-30 21:18:04,23.68,9.18
3114,2023-10-30 21:22:56,24.41,9.14
3115,2023-10-30 21:25:23,23.0,9.14
3116,2023-10-30 21:27:49,23.51,9.4
3117,2023-10-30 21:30:15,24.23,9.66
3118,2023-10-30 21:32:41,23.7,9.76
3119,2023-10-30 21:35:07,22.02,9.3
3120,2023-10-30 21:37:33,22.6,9.02
3121,2023-10-30 21:39:58,24.55,9.14
3122,2023-10-30 21:42:24,21.3,8.66
3123,2023-10-30 21:44:50,19.6,9.04
3124,2023-10-30 21:47:17,19.45,9.03
3125,2023-10-30 21:49:43,19.76,8.66
3126,2023-10-30 21:52:09,21.14,8.91
3127,2023-10-30 21:54:35,23.21,8.9
3128,2023-10-30 21:57:01,22.33,8.91
3129,2023-10-30 21:59:27,21.09,9.22
3130,2023-10-30 22:01:52,23.51,9.48
3131,2023-10-30 22:04:19,21.72,9.2
3132,2023-10-30 22:06:45,17.44,8.82
3133,2023-10-30 22:09:11,18.3,8.73
3134,2023-10-30 22:11:38,21.28,8.76
3135,2023-10-30 22:14:04,21.17,8.9
3136,2023-10-30 22:16:30,22.15,9.28
3137,2023-10-30 22:18:56,23.35,9.42
3138,2023-10-30 22:21:22,23.35,9.22
3139,2023-10-30 22:23:48,22.79,8.83
3140,2023-10-30 22:26:14,22.73,9.34
3141,2023-10-30 22:28:43,22.3,9.57
3142,2023-10-30 22:31:09,21.58,8.99
3143,2023-10-30 22:33:35,21.96,8.62
3144,2023-10-30 22:36:02,21.33,8.65
3145,2023-10-30 22:38:28,21.92,8.88
3146,2023-10-30 22:40:53,23.74,9.31
3147,2023-10-30 22:43:19,21.42,9.56
3148,2023-10-30 22:45:48,20.49,9.43
3149,2023-10-30 22:48:14,20.09,9.01
3150,2023-10-30 22:53:06,22.18,9.2
3151,2023-10-30 22:55:32,22.67,9.52
3152,2023-10-30 22:57:58,19.8,9.19
3153,2023-10-30 23:00:24,21.14,8.84
3154,2023-10-30 23:02:50,21.04,8.79
3155,2023-10-30 23:05:16,19.92,8.99
3156,2023-10-30 23:07:44,20.38,9.23
3157,2023-10-30 23:10:10,21.22,9.2
3158,2023-10-30 23:12:36,22.38,9.1
3159,2023-10-30 23:15:02,23.45,8.94
3160,2023-10-30 23:17:32,23.35,8.44
3161,2023-10-30 23:19:58,23.4,9.2
3162,2023-10-30 23:22:24,23.94,9.28
3163,2023-10-30 23:24:50,23.53,8.68
3164,2023-10-30 23:27:16,22.8,8.93
3165,2023-10-30 23:29:42,21.2,8.98
3166,2023-10-30 23:32:08,20.03,9.13
3167,2023-10-30 23:34:35,18.81,8.96
3168,2023-10-30 23:37:00,20.35,9.0
3169,2023-10-30 23:39:26,25.44,9.17
3170,2023-10-30 23:41:52,24.74,8.82
3171,2023-10-30 23:46:44,22.38,9.68
3172,2023-10-30 23:49:10,20.75,9.22
3173,2023-10-30 23:51:38,21.34,8.59
3174,2023-10-30 23:54:04,25.45,9.07
3175,2023-10-30 23:56:30,23.36,9.38
3176,2023-10-30 23:58:55,22.44,9.27
3177,2023-10-31 00:01:21,22.39,9.33
3178,2023-10-31 00:03:47,22.26,9.41
3179,2023-10-31 00:06:14,20.78,9.49
3180,2023-10-31 00:08:40,23.09,9.46
3181,2023-10-31 00:11:06,24.2,9.69
3182,2023-10-31 00:13:32,22.94,9.38
3183,2023-10-31 00:15:57,24.08,9.3
3184,2023-10-31 00:18:23,27.89,9.57
3185,2023-10-31 00:20:49,24.56,9.12
3186,2023-10-31 00:23:15,20.7,9.1
3187,2023-10-31 00:25:41,21.4,9.22
3188,2023-10-31 00:28:07,21.27,9.13
3189,2023-10-31 00:30:33,21.96,9.25
3190,2023-10-31 00:32:59,24.68,9.54
3191,2023-10-31 00:35:25,24.34,9.52
3192,2023-10-31 00:37:51,21.73,9.38
3193,2023-10-31 00:40:17,20.93,8.9
3194,2023-10-31 00:42:42,24.4,9.1
3195,2023-10-31 00:45:08,24.68,9.69
3196,2023-10-31 00:47:34,20.2,9.32
3197,2023-10-31 00:50:00,22.31,9.16
3198,2023-10-31 00:52:26,26.08,10.09
3199,2023-10-31 00:54:52,23.16,9.82
3200,2023-10-31 00:57:18,22.16,9.29
3201,2023-10-31 00:59:44,22.96,9.76
3202,2023-10-31 01:02:10,19.64,9.26
3203,2023-10-31 01:04:35,19.14,8.82
3204,2023-10-31 01:07:01,21.36,9.29
3205,2023-10-31 01:09:27,24.98,9.78
3206,2023-10-31 01:11:53,27.88,9.7
3207,2023-10-31 01:14:19,26.33,9.16
3208,2023-10-31 01:16:45,24.85,8.99
3209,2023-10-31 01:19:11,25.35,9.23
3210,2023-10-31 01:21:37,24.72,9.25
3211,2023-10-31 01:24:03,23.58,9.0
3212,2023-10-31 01:28:56,23.35,9.24
3213,2023-10-31 01:31:23,22.68,9.23
3214,2023-10-31 01:33:49,21.9,9.02
3215,2023-10-31 01:36:15,22.1,8.82
3216,2023-10-31 01:38:41,24.59,9.25
3217,2023-10-31 01:41:07,26.02,9.82
3218,2023-10-31 01:43:33,23.35,9.55
3219,2023-10-31 01:45:59,21.1,8.89
3220,2023-10-31 01:50:51,27.2,9.88
3221,2023-10-31 01:53:17,24.99,9.26
3222,2023-10-31 01:55:43,21.9,9.02
3223,2023-10-31 01:58:09,22.76,9.07
3224,2023-10-31 02:00:35,21.74,9.09
3225,2023-10-31 02:03:01,22.9,9.38
3226,2023-10-31 02:05:27,22.69,9.7
3227,2023-10-31 02:07:52,19.71,9.26
3228,2023-10-31 02:10:18,18.16,8.89
3229,2023-10-31 02:12:44,21.14,8.86
3230,2023-10-31 02:15:10,19.89,8.68
3231,2023-10-31 02:17:35,17.42,8.32
3232,2023-10-31 02:20:01,20.08,8.72
3233,2023-10-31 02:22:28,22.16,9.12
3234,2023-10-31 02:24:53,20.78,9.05
3235,2023-10-31 02:27:19,20.38,8.72
3236,2023-10-31 02:29:45,22.59,9.36
3237,2023-10-31 02:32:11,22.42,9.45
3238,2023-10-31 02:34:36,24.28,9.04
3239,2023-10-31 02:37:02,24.06,9.14
3240,2023-10-31 02:39:28,22.94,8.91
3241,2023-10-31 02:41:54,24.84,8.83
3242,2023-10-31 02:44:19,22.97,8.84
3243,2023-10-31 02:46:45,20.8,8.62
3244,2023-10-31 02:49:11,20.92,8.77
3245,2023-10-31 02:51:37,23.62,9.42
3246,2023-10-31 02:54:03,22.51,9.31
3247,2023-10-31 02:56:29,20.97,9.14
3248,2023-10-31 02:58:54,25.51,9.62
3249,2023-10-31 03:01:20,26.82,10.17
3250,2023-10-31 03:03:46,23.26,10.27
3251,2023-10-31 03:06:12,22.87,10.21
3252,2023-10-31 03:08:38,21.55,9.75
3253,2023-10-31 03:11:03,22.3,9.89
3254,2023-10-31 03:13:29,22.94,9.62
3255,2023-10-31 03:15:55,22.2,9.56
3256,2023-10-31 03:18:20,20.75,9.59
3257,2023-10-31 03:20:46,24.42,10.02
3258,2023-10-31 03:23:12,24.5,10.18
3259,2023-10-31 03:25:38,22.28,10.14
3260,2023-10-31 03:28:04,22.5,10.04
3261,2023-10-31 03:30:30,26.28,10.44
3262,2023-10-31 03:32:56,24.62,10.31
3263,2023-10-31 03:35:21,22.11,10.11
3264,2023-10-31 03:37:47,24.95,10.42
3265,2023-10-31 03:40:13,24.2,10.31
3266,2023-10-31 03:45:05,21.54,10.19
3267,2023-10-31 03:47:31,26.36,11.09
3268,2023-10-31 03:49:58,27.06,10.8
3269,2023-10-31 03:52:24,24.19,11.22
3270,2023-10-31 03:57:15,28.01,11.42
3271,2023-10-31 03:59:41,26.9,11.04
3272,2023-10-31 04:02:07,24.93,11.52
3273,2023-10-31 04:04:34,27.18,12.26
3274,2023-10-31 04:06:59,28.15,12.31
3275,2023-10-31 04:09:25,27.52,12.52
3276,2023-10-31 04:11:52,26.09,12.45
3277,2023-10-31 04:14:18,28.42,12.98
3278,2023-10-31 04:19:09,29.83,12.99
3279,2023-10-31 04:21:38,25.55,11.7
3280,2023-10-31 04:24:05,22.54,11.75
3281,2023-10-31 04:26:31,23.26,12.56
3282,2023-10-31 04:28:57,25.8,12.45
3283,2023-10-31 04:31:24,27.58,12.2
3284,2023-10-31 04:33:50,28.55,12.84
3285,2023-10-31 04:36:16,27.54,12.59
3286,2023-10-31 04:38:41,25.52,12.71
3287,2023-10-31 04:41:07,26.84,13.26
3288,2023-10-31 04:43:33,30.22,13.6
3289,2023-10-31 04:45:59,29.72,13.55
3290,2023-10-31 04:48:25,28.22,12.79
3291,2023-10-31 04:50:51,27.18,12.44
3292,2023-10-31 04:53:20,24.86,12.23
3293,2023-10-31 04:55:46,26.89,12.2
3294,2023-10-31 04:58:12,27.62,12.06
3295,2023-10-31 05:00:37,26.72,11.98
3296,2023-10-31 05:03:03,27.55,12.38
3297,2023-10-31 05:05:29,27.36,13.19
3298,2023-10-31 05:07:55,26.36,12.85
3299,2023-10-31 05:12:47,30.67,12.75
3300,2023-10-31 05:15:13,29.38,12.59
3301,2023-10-31 05:17:39,26.98,12.31
3302,2023-10-31 05:20:04,27.12,12.02
3303,2023-10-31 05:22:30,26.42,12.14
3304,2023-10-31 05:24:56,29.2,13.28
3305,2023-10-31 05:27:22,30.35,13.66
3306,2023-10-31 05:29:47,27.65,13.0
3307,2023-10-31 05:32:14,29.15,12.79
3308,2023-10-31 05:34:40,31.82,13.02
3309,2023-10-31 05:37:06,32.59,13.06
3310,2023-10-31 05:39:33,32.52,13.38
3311,2023-10-31 05:41:59,27.0,12.76
3312,2023-10-31 05:44:25,26.98,12.26
3313,2023-10-31 05:46:50,31.12,12.52
3314,2023-10-31 05:49:16,32.25,12.9
3315,2023-10-31 05:51:42,31.92,13.18
3316,2023-10-31 05:54:08,30.32,13.21
3317,2023-10-31 05:56:41,28.23,13.2
3318,2023-10-31 05:59:08,28.68,12.87
3319,2023-10-31 06:01:33,26.62,11.92
3320,2023-10-31 06:03:59,31.15,12.25
3321,2023-10-31 06:06:25,35.36,12.81
3322,2023-10-31 06:11:17,29.04,13.22
3323,2023-10-31 06:13:43,30.5,13.73
3324,2023-10-31 06:16:09,30.09,13.64
3325,2023-10-31 06:18:35,29.05,13.48
3326,2023-10-31 06:21:02,33.59,14.59
3327,2023-10-31 06:23:28,35.22,15.26
3328,2023-10-31 06:25:53,32.08,14.61
3329,2023-10-31 06:28:19,32.72,14.24
3330,2023-10-31 06:30:45,38.11,14.56
3331,2023-10-31 06:33:11,35.79,14.69
3332,2023-10-31 06:35:36,31.62,14.45
3333,2023-10-31 06:38:02,35.22,14.88
3334,2023-10-31 06:42:54,34.48,14.73
3335,2023-10-31 06:45:20,34.67,14.57
3336,2023-10-31 06:47:47,35.66,14.29
3337,2023-10-31 06:50:12,35.86,14.0
3338,2023-10-31 06:52:38,32.06,13.4
3339,2023-10-31 06:55:04,33.15,13.9
3340,2023-10-31 06:57:30,34.43,14.57
3341,2023-10-31 06:59:56,31.76,14.1
3342,2023-10-31 07:02:23,32.06,14.02
3343,2023-10-31 07:04:49,32.03,13.65
3344,2023-10-31 07:07:18,28.42,13.41
3345,2023-10-31 07:09:44,28.54,13.12
3346,2023-10-31 07:12:10,28.98,12.16
3347,2023-10-31 07:14:36,26.72,11.89
3348,2023-10-31 07:17:02,26.43,11.65
3349,2023-10-31 07:19:28,29.4,11.7
3350,2023-10-31 07:21:53,32.24,12.92
3351,2023-10-31 07:26:45,26.39,12.36
3352,2023-10-31 07:29:11,27.36,12.49
3353,2023-10-31 07:31:37,31.47,13.19
3354,2023-10-31 07:34:03,29.47,13.23
3355,2023-10-31 07:38:56,28.08,12.35
3356,2023-10-31 07:41:21,27.17,12.08
3357,2023-10-31 07:43:47,30.24,12.68
3358,2023-10-31 07:46:14,30.22,12.64
3359,2023-10-31 07:48:48,28.86,11.96
3360,2023-10-31 07:51:18,26.93,11.3
3361,2023-10-31 07:53:45,25.8,10.59
3362,2023-10-31 07:56:13,25.65,11.04
3363,2023-10-31 08:01:06,29.45,12.05
3364,2023-10-31 08:03:33,33.67,12.92
3365,2023-10-31 08:05:59,32.75,13.24
3366,2023-10-31 08:08:25,30.42,13.26
3367,2023-10-31 08:10:55,29.36,13.16
3368,2023-10-31 08:13:21,32.2,14.2
3369,2023-10-31 08:15:47,32.12,14.43
3370,2023-10-31 08:18:13,30.25,14.0
3371,2023-10-31 08:20:39,30.62,14.26
3372,2023-10-31 08:23:05,31.23,14.34
3373,2023-10-31 08:25:31,31.2,13.78
3374,2023-10-31 08:27:56,31.42,13.14
3375,2023-10-31 08:30:22,30.04,13.08
3376,2023-10-31 08:32:49,29.31,13.35
3377,2023-10-31 08:35:15,30.28,13.67
3378,2023-10-31 08:37:41,28.28,13.34
3379,2023-10-31 08:40:07,30.07,13.47
3380,2023-10-31 08:42:33,31.15,13.82
3381,2023-10-31 08:45:00,29.36,13.85
3382,2023-10-31 08:47:26,28.88,13.64
3383,2023-10-31 08:49:51,29.38,13.74
3384,2023-10-31 08:52:17,31.41,13.54
3385,2023-10-31 08:54:43,33.71,13.28
3386,2023-10-31 08:57:09,33.73,13.72
3387,2023-10-31 08:59:35,34.06,14.45
3388,2023-10-31 09:02:01,34.8,14.22
3389,2023-10-31 09:04:27,33.39,14.1
3390,2023-10-31 09:06:54,33.14,14.42
3391,2023-10-31 09:09:22,33.43,14.28
3392,2023-10-31 09:11:48,29.99,14.02
3393,2023-10-31 09:14:14,28.82,13.12
3394,2023-10-31 09:19:09,27.24,12.2
3395,2023-10-31 09:21:34,24.38,11.92
3396,2023-10-31 09:24:00,25.16,11.14
3397,2023-10-31 09:26:26,26.68,10.7
3398,2023-10-31 09:28:52,26.02,10.92
3399,2023-10-31 09:31:19,25.69,10.8
3400,2023-10-31 09:33:45,25.08,9.91
3401,2023-10-31 09:36:11,22.15,9.43
3402,2023-10-31 09:41:03,20.36,9.29
3403,2023-10-31 09:43:28,20.26,8.81
3404,2023-10-31 09:45:54,19.21,8.78
3405,2023-10-31 09:48:20,21.67,9.58
3406,2023-10-31 09:50:46,21.3,9.16
3407,2023-10-31 09:53:12,19.78,8.94
3408,2023-10-31 09:55:38,18.52,8.65
3409,2023-10-31 09:58:03,21.72,8.84
3410,2023-10-31 10:00:29,20.39,8.3
3411,2023-10-31 10:02:55,16.64,7.74
3412,2023-10-31 10:05:22,18.37,8.12
3413,2023-10-31 10:07:48,23.31,8.98
3414,2023-10-31 10:10:14,24.3,8.96
3415,2023-10-31 10:15:05,20.12,8.27
3416,2023-10-31 10:17:31,17.0,7.64
3417,2023-10-31 10:19:57,17.12,7.9
3418,2023-10-31 10:22:23,18.8,8.18
3419,2023-10-31 10:24:49,19.65,7.79
3420,2023-10-31 10:27:15,17.41,7.33
3421,2023-10-31 10:29:42,17.04,7.4
3422,2023-10-31 10:32:07,18.66,7.4
3423,2023-10-31 10:34:33,19.46,7.14
3424,2023-10-31 10:36:59,18.46,7.13
3425,2023-10-31 10:39:25,18.12,7.68
3426,2023-10-31 10:41:51,19.74,8.12
3427,2023-10-31 10:46:43,15.58,7.31
3428,2023-10-31 10:49:09,16.67,6.76
3429,2023-10-31 10:51:35,17.9,6.74
3430,2023-10-31 10:54:01,17.22,6.68
3431,2023-10-31 10:56:26,17.18,6.82
3432,2023-10-31 10:58:52,18.79,6.91
3433,2023-10-31 11:01:18,19.08,6.73
3434,2023-10-31 11:03:44,19.69,6.39
3435,2023-10-31 11:06:10,19.02,6.6
3436,2023-10-31 11:11:04,17.73,7.2
3437,2023-10-31 11:13:30,18.6,7.38
3438,2023-10-31 11:15:57,18.3,6.93
3439,2023-10-31 11:18:26,18.29,6.72
3440,2023-10-31 11:20:52,17.22,5.94
3441,2023-10-31 11:23:18,15.79,5.51
3442,2023-10-31 11:25:44,14.32,5.5
3443,2023-10-31 11:28:10,14.12,5.42
3444,2023-10-31 11:30:36,14.96,5.3
3445,2023-10-31 11:33:02,14.16,5.31
3446,2023-10-31 11:35:28,13.12,5.21
3447,2023-10-31 11:37:54,12.18,5.06
3448,2023-10-31 11:40:20,14.16,5.33
3449,2023-10-31 11:42:47,16.78,5.64
3450,2023-10-31 11:45:14,15.65,5.45
3451,2023-10-31 11:47:40,12.38,4.69
3452,2023-10-31 11:50:07,12.58,4.42
3453,2023-10-31 11:55:01,13.32,5.19
3454,2023-10-31 11:57:28,11.54,5.02
3455,2023-10-31 11:59:54,12.22,4.78
3456,2023-10-31 12:02:19,13.35,4.75
3457,2023-10-31 12:04:45,14.74,4.93
3458,2023-10-31 12:07:15,13.54,4.76
3459,2023-10-31 12:09:42,10.52,4.56
3460,2023-10-31 12:12:08,10.48,4.46
3461,2023-10-31 12:14:37,12.12,4.64
3462,2023-10-31 12:17:13,11.88,4.96
3463,2023-10-31 12:19:40,10.26,4.69
3464,2023-10-31 12:22:06,11.89,4.78
3465,2023-10-31 12:24:32,12.23,4.78
3466,2023-10-31 12:26:57,11.94,4.78
3467,2023-10-31 12:29:23,16.03,5.18
3468,2023-10-31 12:31:51,15.36,5.62
3469,2023-10-31 12:34:18,11.08,5.96
3470,2023-10-31 12:36:46,11.34,5.84
3471,2023-10-31 12:39:20,15.34,5.96
3472,2023-10-31 12:41:54,15.17,5.79
3473,2023-10-31 12:44:31,11.4,5.38
3474,2023-10-31 12:46:57,11.28,5.72
3475,2023-10-31 12:49:24,13.14,5.78
3476,2023-10-31 12:51:52,11.72,4.96
3477,2023-10-31 12:54:24,11.51,4.88
3478,2023-10-31 12:57:03,12.41,4.69
3479,2023-10-31 12:59:43,11.98,4.56
3480,2023-10-31 13:02:16,9.85,4.31
3481,2023-10-31 13:07:09,9.83,4.13
3482,2023-10-31 13:09:35,9.9,3.96
3483,2023-10-31 13:12:03,8.98,3.89
3484,2023-10-31 13:14:30,9.86,4.06
3485,2023-10-31 13:16:58,12.76,4.53
3486,2023-10-31 13:19:26,12.82,4.48
3487,2023-10-31 13:21:59,11.32,4.31
3488,2023-10-31 13:24:26,9.32,4.03
3489,2023-10-31 13:26:54,9.55,4.1
3490,2023-10-31 13:29:23,10.62,4.4
3491,2023-10-31 13:31:51,11.93,4.15
3492,2023-10-31 13:34:17,13.14,4.15
3493,2023-10-31 13:36:46,12.14,4.28
3494,2023-10-31 13:41:38,13.85,5.82
3495,2023-10-31 13:44:04,13.46,5.38
3496,2023-10-31 13:46:30,10.26,4.78
3497,2023-10-31 13:48:56,7.29,4.12
3498,2023-10-31 13:51:24,10.46,3.88
3499,2023-10-31 13:53:51,12.66,4.2
3500,2023-10-31 13:56:17,10.45,3.97
3501,2023-10-31 13:58:43,6.5,3.64
3502,2023-10-31 14:01:09,6.68,3.69
3503,2023-10-31 14:03:40,7.7,3.53
3504,2023-10-31 14:06:06,8.92,3.46
3505,2023-10-31 14:08:37,7.57,3.32
3506,2023-10-31 14:13:37,8.88,3.1
3507,2023-10-31 14:16:07,7.3,3.14
3508,2023-10-31 14:18:34,9.93,3.31
3509,2023-10-31 14:21:00,9.64,3.22
3510,2023-10-31 14:23:26,8.5,3.24
3511,2023-10-31 14:25:52,10.27,3.08
3512,2023-10-31 14:28:22,7.1,2.74
3513,2023-10-31 14:30:49,6.61,3.06
3514,2023-10-31 14:33:16,7.66,3.09
3515,2023-10-31 14:35:42,8.07,2.94
3516,2023-10-31 14:38:12,10.49,2.86
3517,2023-10-31 14:40:43,10.45,2.92
3518,2023-10-31 14:43:09,7.26,2.93
3519,2023-10-31 14:45:35,7.66,3.09
3520,2023-10-31 14:48:07,7.65,3.14
3521,2023-10-31 14:50:34,8.6,3.29
3522,2023-10-31 14:53:07,9.04,3.38
3523,2023-10-31 14:55:37,8.24,3.59
3524,2023-10-31 14:58:03,9.98,3.83
3525,2023-10-31 15:00:30,9.85,3.99
3526,2023-10-31 15:05:30,6.85,3.47
3527,2023-10-31 15:07:56,7.82,3.3
3528,2023-10-31 15:12:56,9.94,3.48
3529,2023-10-31 15:15:22,9.99,3.4
3530,2023-10-31 15:17:49,10.21,4.09
3531,2023-10-31 15:20:16,11.75,4.42
